188.94
183.04
179.34
182.01
184.92
182.08
179.86
179.73
175.16
173.47
172.24
170.69
172.17
176.92
175.41
175.34
171.53
168.18
171.04
167.56
170.55
175.17
173.75
175.69
178.27
177.09
179.37
182.37
184.44
183.68
184.67
183.36
183.79
186.12
184.96
186.81
186.33
187.38
185.03
186.98
186.47
184.91
185.31
182.22
183.22
178.13
179.56
185.19
184.59
187.09
185.79
187.5
185.21
188.29
187.15
186.48
182.65
182.54
183.34
186.23
183.26
187.41
186.75
187.23
187.57
187.73
190
190.73
190.68
192.76
196.06
195.19
192.4
193.13
191.9
193.35
194.31
193.02
191.59
192.54
193.58
191.49
192.58
194.3
192.34
191.33
192.44
195.47
196.67
195.5
196.38
197.54
197.88
199.53
200.25
199.94
199.81
202.59
201.2
203.82
203.89
201.65
203.23
201.88
203.7
204.27
205.81
205.17
204.41
208.43
209.23
208.36
207.09
208.85
208.24
209.87
208.49
211.74
213.59
209.7
208.13
208.47
203.07
204.19
205.31
204.59
203.46
203.62
199.56
200.3
202.62
205.49
207.48
208.27
206.53
207.78
207.71
206.84
208.55
206.4
202.78
200.5
201.7
202.28
202.63
200.55
200.18
200.65
201.17
200.57
198.96
201.43
197.26
196.7
196.32
197.57
198.11
196.75
196.52
192.41
183.6
175.51
174.29
180.34
185.04
184.25
185.08
178.72
181.07
181.61
177.01
182.41
182.21
182.44
181.81
180.51
183.95
185.12
182.97
177.56
179.93
176.37
176.06
173.61
176.47
169.79
168.65
170.52
172.73
173.71
177.33
176.95
178.83
177.69
175.85
176.87
177.59
176.16
181.51
181.72
182.27
182.05
176.35
180.13
182.04
183.52
182.83
187.75
186.35
184
186.14
187.13
188.07
188.44
195.45
193.09
194.12
193.71
189.17
186.84
188.57
187.01
190.05
189.43
187.9
185.66
185.15
185.62
186.91
187.11
190.11
187.35
182.37
187.08
182.65
180.12
177.94
179.32
173.86
173.7
179.22
183.36
179.82
172.8
175.03
177.29
180.15
179.68
178.84
180.72
179.22
177.47
174.43
171.43
167.24
162.1
161.43
163.19
163.17
156.56
158.92
153.23
154.42
151.4
149.33
154.46
148.81
152.09
151.37
154.66
159.09
157.21
149.38
150.34
154.09
154.08
146.97
145.98
144.98
138.54
143.89
146.74
148.63
145.47
144.66
146.51
142.69
143.33
145.98
147.95
147.88
152.94
152.5
153.62
155.11
153.64
149.93
148.26
149.35
152.24
151.8
150.35
148.88
151.22
155.86
154.57
152.5
152.38
151.31
152.14
153.32
154.77
155.25
158.06
156.03
153.64
153.48
148.75
148.62
150.52
152.61
158.09
159.14
156.77
157.27
160.86
165.14
163.5
164.91
163.27
164.01
165.08
162.48
162.3
164.35
161.34
158.3
157.77
157.1
155.77
159.64
157.66
156.33
153.63
153.67
152.94
158.18
152.99
152.81
153.74
155.85
159.47
157.46
158.42
158.37
158.85
158.17
154.58
155.96
154.09
153.56
152.1
148.84
147.59
145.17
145.14
145.61
144.62
146.72
147.32
147.11
151.6
140.87
138.54
141.42
144.49
147.54
147.22
143.44
144.56
145.97
149.33
151.13
155.83
156.82
161.41
160.51
162.19
160.28
160.64
158.93
159.29
159.39
160.04
159.87
159.41
157.7
157.08
154.97
157.24
156.95
160.96
161.69
162.3
161.06
162.72
162.11
164.4
164.49
164.51
164.9
165.07
165.1
164.92
164.15
164.74
164.81
165.71
168.85
168.94
167.99
168.66
168.81
169.15
171.13
168.05
170.53
166.48
165.65
167.56
165.49
165.7
165.96
166.51
167.5
164.62
160.98
162.39
162.94
158.46
160.77
160.57
161.77
165.89
166.63
169.31
170.51
168.52
168.78
166.9
169.99
168.48
172.1
173.97
173.97
174.13
174.58
175.01
176.52
177.2
176.59
177.69
177.51
176.03
175.67
175.38
180.92
181.36
192.03
200.25
203.31
208.53
210.54
205.62
208.98
209.7
210.43
210.46
211.65
210.73
209.7
211.75
219.29
226.63
223.36
228.55
231.38
235.56
241.45
241.85
