,ABT,ABBV,ACN,ADBE,ADT,AAP,AES,AET,AFL,AMG,A,APD,ARG,AKAM,AA,AGN,ALXN,ALLE,ADS,ALL,ALTR,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AMP,ABC,AME,AMGN,APH,APC,ADI,AON,APA,AIV,AMAT,ADM,AIZ,T,ADSK,ADP,AN,AZO,AVGO,AVB,AVY,BHI,BLL,BAC,BK,BCR,BXLT,BAX,BBT,BDX,BBBY,BRK-B,BBY,BLX,HRB,BA,BWA,BXP,BSK,BMY,BRCM,BF-B,CHRW,CA,CVC,COG,CAM,CPB,COF,CAH,HSIC,KMX,CCL,CAT,CBG,CBS,CELG,CNP,CTL,CERN,CF,SCHW,CHK,CVX,CMG,CB,CI,XEC,CINF,CTAS,CSCO,C,CTXS,CLX,CME,CMS,COH,KO,CCE,CTSH,CL,CMCSA,CMA,CSC,CAG,COP,CNX,ED,STZ,GLW,COST,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DLPH,DAL,XRAY,DVN,DO,DTV,DFS,DISCA,DISCK,DG,DLTR,D,DOV,DOW,DPS,DTE,DD,DUK,DNB,ETFC,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMC,EMR,ENDP,ESV,ETR,EOG,EQT,EFX,EQIX,EQR,ESS,EL,ES,EXC,EXPE,EXPD,ESRX,XOM,FFIV,FB,FAST,FDX,FIS,FITB,FSLR,FE,FSIV,FLIR,FLS,FLR,FMC,FTI,F,FOSL,BEN,FCX,FTR,GME,GPS,GRMN,GD,GE,GGP,GIS,GM,GPC,GNW,GILD,GS,GT,GOOGL,GOOG,GWW,HAL,HBI,HOG,HAR,HRS,HIG,HAS,HCA,HCP,HCN,HP,HES,HPQ,HD,HON,HRL,HSP,HST,HCBK,HUM,HBAN,ITW,IR,INTC,ICE,IBM,IP,IPG,IFF,INTU,ISRG,IVZ,IRM,JEC,JBHT,JNJ,JCI,JOY,JPM,JNPR,KSU,K,KEY,GMCR,KMB,KIM,KMI,KLAC,KSS,KRFT,KR,LB,LLL,LH,LRCX,LM,LEG,LEN,LVLT,LUK,LLY,LNC,LLTC,LMT,L,LOW,LYB,MTB,MAC,M,MNK,MRO,MPC,MAR,MMC,MLM,MAS,MA,MAT,MKC,MCD,MHFI,MCK,MJN,MMV,MDT,MRK,MET,KORS,MCHP,MU,MSFT,MHK,TAP,MDLZ,MON,MNST,MCO,MS,MOS,MSI,MUR,MYL,NDAQ,NOV,NAVI,NTAP,NFLX,NWL,NFX,NEM,NWSA,NEE,NLSN,NKE,NI,NE,NBL,JWN,NSC,NTRS,NOC,NRG,NUE,NVDA,ORLY,OXY,OMC,OKE,ORCL,OI,PCAR,PLL,PH,PDCO,PAYX,PNR,PBCT,POM,PEP,PKI,PRGO,PFE,PCG,PM,PSX,PNW,PXD,PBI,PCL,PNC,RL,PPG,PPL,PX,PCP,PCLN,PFG,PG,PGR,PLD,PRU,PEG,PSA,PHM,PVH,QRVO,PWR,QCOM,DGX,RRC,RTN,O,RHT,REGN,RF,RSG,RAI,RHI,ROK,COL,ROP,ROST,RLC,R,CRM,SNDK,SCG,SLB,SNI,STX,SEE,SRE,SHW,SIAL,SPG,SWKS,SLG,SJM,SNA,SO,LUV,SWN,SE,STJ,SWK,SPLS,SBUX,HOT,STT,SRCL,SYK,STI,SYMC,SYY,TROW,TGT,TEL,TE,TGNA,THC,TDC,TSO,TXN,TXT,HSY,TRV,TMO,TIF,TWX,TWC,TJK,TMK,TSS,TSCO,RIG,TRIP,FOXA,TSN,TYC,UA,UNP,UNH,UPS,URI,UTX,UHS,UNM,URBN,VFC,VLO,VAR,VTR,VRSN,VZ,VRTX,VIAB,V,VNO,VMC,WMT,WBA,DIS,WM,WAT,ANTM,WFC,WDC,WU,WY,WHR,WFM,WMB,WEC,WYN,WYNN,XEL,XRX,XLNX,XL,XYL,YHOO,YUM,ZBH,ZION,ZTS
1/2/15,42.887824,61.420098,85.242507,72.339996,35.005523,158.132353,12.740859,87.164055,58.463116,210.429993,39.812885,128.976547,112.341193,63.25,0,259.130005,186.600006,54.394838,284.644256,67.492415,0,45.739608,308.519989,42.60735,52.859515,56.864585,89.998225,54.134802,96.326448,125.166434,87.906992,51.879558,152.71578,52.625594,80.81319,52.574163,92.03431,61.423748,35.558687,24.051911,49.197032,64.872244,30.483806,59.529999,79.359942,60.040001,616.789978,97.966704,157.483808,49.434427,54.731064,67.32271,17.411433,39.082279,165.828886,0,38.520188,36.42174,135.24989,76.284946,149.169998,35.695058,28.104155,31.135768,122.588618,53.339606,125.437131,0,57.106626,0,42.923102,70.785946,28.921103,20.317313,29.901815,0,41.919126,79.065102,77.811822,136.839996,66.470001,43.365592,85.049776,34.669998,53.511174,113.519997,21.399449,34.141968,65.029999,51.955203,29.702377,19.546924,103.105125,678.400024,113.796863,102.766902,105.864163,48.485139,76.570752,26.067259,53.605607,63.48,98.636928,81.746483,32.999059,34.627112,39.833451,30.294617,52.669998,66.044143,55.430577,44.739018,16.558126,26.567285,63.99877,34.054562,61.406135,95.847874,21.887986,134.103062,74.130073,34.146948,137.487891,92.152945,24.434263,64.268999,54.614787,75.830002,83.934843,70.435334,47.91315,51.453546,58.885489,36.572098,51,62.739931,34.48,33.439999,69.294731,70.349998,71.889899,68.488591,42.817345,68.265262,81.862532,66.660816,77.154885,117.785153,24.01,73.255581,63.221589,23.657407,102.148638,62.411248,63.860001,46.869999,0,57.44288,72.150002,29.135515,79.963079,90.752076,77.258751,79.511536,214.765957,59.390217,200.710942,73.62042,50.678145,34.804416,84.342049,43.070309,84.650002,86.68923,130.330002,78.449997,44.791848,169.945285,60.742424,19.262247,44.549999,36.017033,0,31.249695,58.044652,58.73232,55.492902,46.52,13.797854,110.330002,53.82054,22.855546,5.784296,30.933088,39.514369,48.786064,132.871426,23.664965,27.244342,49.994668,31.873546,100.831666,8.43,92.260455,188.941448,27.799983,529.549988,524.812404,244.547358,38.146625,26.828637,62.799134,101.863745,68.250662,40.253291,52.258387,73.970001,36.340485,69.888649,61.482668,71.839007,17.282172,99.276615,96.06751,24.980967,0,21.898893,0,141.404829,10.045781,91.026264,60.789417,34.170616,212.886734,151.174636,49.305643,19.287127,97.674133,89.148507,525.570007,36.607399,35.120291,44.639999,81.469135,98.721314,41.802342,46.020365,59.478665,21.838331,117.402051,61.866047,13.228313,0,108.682163,23.85863,39.433087,65.911967,55.239659,0,31.008973,78.378583,122.259548,111.419998,77.498788,51.823229,40.163403,43.984154,49.349998,22.116066,66.456287,55.251619,43.645465,182.43378,41.211923,65.59996,75.719139,119.686311,74.821377,62.099789,96.959999,27.260997,43.241684,75.544583,54.595442,108.720394,21.387631,84.386436,27.303182,71.55347,87.45685,0,205.181462,96.483363,12.443488,70.143902,54.023438,50.553231,74.779999,42.358501,34.75,44.305014,154.570007,71.087339,35.754482,114.817303,36.053333,93.177491,37.205573,42.809906,63.959428,46.2274,56.349998,46.412774,61.58517,19.952378,39.552688,49.848572,36.558093,26.6,19.171879,15.215151,0,42.699619,46.460207,15.75924,15.089212,45.531743,69.520622,102.770173,64.875111,141.480649,26.127889,46.216406,19.613028,192.110001,74.320296,72.466896,43.851644,43.051115,26.75,64.048986,0,123.516345,46.712158,43.282686,63.694673,13.882469,0,89.141292,43.598746,165.15715,29.212846,50.311079,74.788313,68.239443,63.831673,149.726192,22.524894,0,86.651282,177.257426,111.466089,33.223994,123.451946,0,1142.060059,48.597288,84.787831,25.577129,40.715923,84.448064,38.796135,178.527981,20.608026,125.944136,70.400002,28.35,69.530541,66.122288,55.073725,103.625832,44.783798,68.989998,410.160004,10.009391,38.724066,29.785215,55.828249,105.6666,82.113493,154.626829,46.010836,0,88.255819,59.240002,96.595917,56.506237,81.458496,73.638865,58.924802,41.689533,106.695348,256.77771,0,175.187114,71.46529,116.162516,96.135445,132.269194,45.029294,42.021354,27.17,33.393268,62.943327,92.149365,16.304381,39.609146,77.565798,75.543931,131.639999,91.655617,39.862469,19.691228,37.878868,79.547658,70.900801,60.500099,0,29.251475,50.209999,44,72.106945,50.758822,42.004834,98.79082,100.727982,127.12858,101.537352,81.668264,0,0,53.264307,33.653504,76.527633,17.775706,74.589996,36.988159,39.137926,0,0,113.022627,97.466045,104.131203,103.589996,109.423382,110.343426,33.220885,35.099998,70.570324,47.01099,87.019997,67.427314,57.189999,42.844795,123.07,71.417632,65.296419,102.687863,66.21789,81.21769,73.393968,91.243118,48.938895,113.879997,120.934053,51.601485,104.26907,16.940006,33.320604,184.908856,48.637209,39.24827,49.660387,81.317386,139.919464,33.927597,13.088789,41.513829,32.998169,37.072501,50.169998,49.708556,110.963875,27.793382,42.638748
1/5/15,42.897374,60.26422,83.803248,71.980003,34.065712,156.047994,12.378164,85.986158,56.931663,202.800003,39.066882,124.85263,110.693844,61.939999,0,256.690002,182.169998,54.286147,280.684351,66.154503,0,45.478076,302.190002,42.181181,52.830101,56.027656,87.618139,53.063875,94.934759,121.148678,87.158726,50.321793,150.901038,51.664128,74.439664,51.618095,91.146453,57.651522,35.868384,23.281017,47.494713,63.41724,30.195798,58.66,79.302775,59.209999,608.48999,96.400648,158.547562,48.823537,53.74694,65.854247,16.905626,38.077691,163.363443,0,37.563882,35.272075,136.081543,75.410045,147,34.774845,27.535171,30.57103,121.739607,51.800025,126.574344,0,56.214189,0,42.689637,67.679956,29.005916,18.966739,28.262679,0,41.280814,77.243986,77.367239,135.610001,64.580002,43.156416,80.56032,33.919998,52.993542,111.93,20.720245,33.417561,64.169998,51.777592,28.709677,18.290618,98.98385,667.690002,111.937369,100.997984,99.733001,47.789943,75.175007,25.54799,51.916231,62.07,98.655917,82.210214,32.726727,34.088817,39.833451,30.529352,52.34,65.556271,54.300133,43.144301,16.223038,26.278028,60.95298,32.227728,60.822992,98.128561,21.58359,132.57841,73.65458,33.22303,132.830476,91.24208,23.925217,63.63171,54.212799,74.699997,82.13909,67.35943,47.114273,51.096848,56.7024,33.389355,51.369999,61.338458,33.060001,32.130001,68.844384,69.620003,71.017837,66.100338,41.493097,68.055507,81.062819,64.861127,76.044143,113.90255,23.23,70.726878,60.60636,23.459596,99.866922,62.258812,63.889999,46.57,0,56.262228,71.970001,27.21375,79.361377,85.281767,73.132703,78.846658,212.55814,59.916075,201.512446,72.734134,50.22549,33.81318,82.807837,41.732243,84.220001,84.317252,129.759995,77.190002,44.026417,167.33378,59.691283,18.680854,41.830002,35.052292,0,30.560436,56.088745,56.67103,54.275312,44.700001,13.258876,108.669998,52.035898,21.496831,5.662338,31.775056,39.769119,47.440688,130.097873,23.230574,27.425653,49.09098,31.406972,100.187979,8.23,94.087969,183.042184,27.181986,519.460022,513.872306,238.568293,37.393156,26.168896,61.567777,95.455382,66.411458,39.405649,52.410494,71.809998,36.705105,70.751476,59.78446,68.360429,16.994423,97.193757,94.236827,24.535744,0,21.724145,0,137.656836,9.749191,88.776562,59.732379,33.785304,214.050747,148.795914,48.527717,18.734705,96.240744,88.796643,514.369995,35.541164,35.291567,43.029999,80.127956,98.031818,41.169699,44.502347,57.632149,21.595142,112.351871,60.71338,12.827454,0,108.061388,24.074165,38.364589,64.439755,54.90594,0,30.78933,77.203586,119.037396,112.389999,76.552616,50.809737,39.706135,43.646502,48.57,21.392872,65.801783,53.548464,42.971807,178.639954,40.224575,64.030217,71.908123,115.83008,75.19486,61.57039,96.07,25.993265,42.038427,73.475004,54.212113,104.287233,21.01991,82.012818,27.294221,70.343979,86.490943,0,206.864898,94.735961,12.461774,69.851152,54.826376,48.86531,73,41.414474,33.779999,43.897593,154.110001,70.654235,35.219964,112.487204,36.476665,91.350675,36.042599,42.042938,62.565029,43.7645,55.720001,46.170334,58.773451,19.294005,38.207554,47.311428,36.133221,24.9,19.290835,14.756451,0,41.527809,45.71219,15.57362,14.031891,41.170872,68.553699,100.171493,62.493312,138.495692,25.13028,44.452998,19.281762,188.720001,71.564964,71.168923,41.339313,42.447366,25.700001,61.896789,0,118.218415,46.529352,43.357568,61.096449,13.552589,0,88.471129,42.570333,163.452352,29.054334,51.159974,74.225237,64.114301,63.403898,139.677188,22.145935,0,83.998887,172.203991,108.589546,32.456443,120.19346,0,1097.579956,47.002704,84.384704,25.293358,40.687799,81.767768,37.851694,179.367085,20.307533,121.528023,67.629997,27.549999,69.202921,64.502065,51.653982,102.296988,45.704896,68.089996,412.470001,9.666537,38.504531,29.495858,54.661139,102.117097,81.395407,150.095246,45.976474,0,85.4249,58.169998,94.079375,55.985869,79.252547,71.980682,58.612418,41.093967,104.744014,256.01454,0,175.905491,70.30539,116.794462,94.566348,129.891476,44.837758,40.987801,26.01,31.773646,62.797938,90.182006,16.146985,38.850422,73.643282,74.290494,130.100006,90.241633,38.439152,19.414211,37.50816,77.720361,69.630179,59.322086,0,28.736283,49.040001,43.07,68.82154,49.971056,41.198009,98.095449,99.514733,125.382205,99.853083,80.043166,0,0,52.310347,33.358039,74.959245,16.520026,72.730003,36.235695,38.236625,0,0,109.201525,95.860635,102.046315,92.25,107.597125,108.086239,32.168984,35.099998,69.977133,45.07788,85.739998,67.767626,56.240002,42.488972,121.029999,69.428548,63.855084,102.945942,64.388933,80.981317,71.945403,89.909749,48.447141,113.019997,118.81342,50.186453,102.890525,16.779392,33.320604,181.095911,48.326738,37.694656,49.053522,79.850834,137.538099,33.542483,12.803215,40.752108,33.199318,34.765202,49.130001,48.698583,115.103219,26.751988,42.382775
1/6/15,42.410231,59.965929,83.198762,70.529999,33.668472,155.93829,12.099167,86.113767,56.424372,198.429993,38.458303,124.808291,109.631358,60.669998,0,255.169998,177.949997,54.197218,277.113469,66.106374,0,45.748946,295.290009,41.690165,52.006469,56.334531,85.750835,52.311334,94.683479,117.888992,87.634895,49.355584,146.039414,51.0068,73.889709,50.406448,90.600084,57.026024,36.159308,22.404125,46.558436,62.53658,30.240799,57.5,78.645331,59.119999,607.820007,94.208169,160.703578,49.310339,53.581296,64.740581,16.39982,36.976511,163.927816,0,37.364214,34.584162,135.820439,74.992483,146.839996,34.461972,27.292652,30.382784,120.305708,51.439492,129.030342,0,56.118225,0,42.456177,66.798009,28.525311,18.898232,27.865312,0,41.004528,75.806265,76.53606,134.820007,63.77,43.574767,80.041951,33.66,51.948516,110.510002,20.258388,33.003615,63.52,52.848853,27.658004,17.79601,98.938056,664.380005,110.952935,101.39774,97.979819,47.423557,75.028606,25.538548,50.088544,60.330002,99.073752,80.958142,32.783072,33.689737,40.135936,29.700875,50.98,64.867513,53.591786,41.849198,16.264924,26.018435,58.436488,30.976746,61.165477,98.757716,21.212606,134.330345,73.514728,31.899062,133.572277,91.309911,23.602168,63.196851,54.399769,73.620003,81.454999,66.932495,46.00364,50.46272,55.543236,33.330414,51.720001,59.898589,31.98,31.120001,67.973061,68.669998,70.656022,65.786343,40.826278,68.150856,80.940506,64.110504,77.292574,113.437803,22.59,70.42995,59.926955,23.156564,96.880117,62.496987,63.509998,45.959999,0,56.169261,73.860001,27.030264,79.215505,82.851609,72.295538,78.220892,207.924525,60.255869,204.413135,72.062111,50.253784,33.553793,82.778334,41.257129,83.279999,83.869001,126.730003,76.150002,43.270437,167.323916,59.613419,17.927901,40.860001,35.236049,0,29.754681,55.35893,56.129093,54.625978,43.77,13.133114,107.260002,51.017485,21.865626,5.610071,30.832418,39.240749,46.865422,130.25143,22.730077,27.816903,48.968605,31.882693,96.079745,8.04,94.923962,179.339358,27.250654,506.640015,501.962262,235.18591,37.026086,25.744431,60.832781,94.047488,65.077319,38.760289,51.72601,71.690002,37.401937,71.759617,58.122763,67.304254,16.865579,96.8962,94.016376,24.351846,0,21.632171,0,137.548055,9.490872,87.555575,58.48315,33.155645,210.989101,145.586986,47.870182,18.229906,95.059162,86.0697,519.789978,34.802281,35.616085,42.25,78.747624,97.55011,40.71918,43.581745,56.137806,21.293587,109.885278,60.892888,12.436141,0,107.017361,24.21473,37.609272,62.536195,54.831783,0,30.78933,76.411145,118.567501,110.599998,75.274783,50.578084,39.829979,43.279058,47.02,21.168096,66.133779,51.835681,41.804766,177.800028,39.513683,64.175565,70.385607,113.233805,76.021862,61.343509,93.889999,25.602461,41.623187,72.551947,53.483792,103.286825,20.994255,81.835535,26.711777,70.024679,86.650363,0,206.389578,94.369107,12.644632,69.499846,56.980133,47.383689,66.870003,40.612053,32.869999,43.253294,152.740005,70.317367,34.977,111.470785,37.426666,90.388674,35.004571,42.604133,62.036125,42.6475,54.18,46.141242,58.049361,19.111122,37.864114,46.501427,35.505575,24.6,20.093795,14.551501,0,40.632281,45.443293,15.39171,13.807883,40.694967,68.119031,96.979639,60.73578,139.258841,24.807244,43.811758,18.69717,188.080002,70.95676,70.701274,39.617571,42.009161,25.360001,61.981369,0,116.487498,46.029036,43.048675,60.571074,13.332669,0,87.800958,42.184679,163.145095,29.296764,51.084515,74.862161,62.32076,63.617789,139.307598,22.247607,0,81.823542,168.844715,108.322298,32.447303,118.654471,0,1079.959961,46.336731,84.000324,24.981212,40.828423,80.071499,37.897989,182.427898,20.0652,116.61347,64.669998,27.209999,68.220055,63.533765,50.292052,101.932391,46.303612,67.5,396.890015,9.342733,38.63816,29.607866,54.333195,100.946623,81.288665,148.00223,46.06483,0,84.487633,57.200001,94.207667,56.246051,77.70268,70.545526,56.996941,41.308762,103.763587,255.241576,0,180.801725,68.063576,117.694497,93.810513,129.493568,45.375885,39.826283,24.709999,30.872849,62.429624,89.279896,16.026622,38.534291,73.095284,72.169281,130.5,90.114864,37.331066,19.114111,37.308548,76.347567,69.620765,58.603785,0,28.259253,48.560001,42.630001,68.582775,49.145321,41.018714,98.419319,98.626293,124.211336,98.332427,79.139271,0,0,51.602257,32.836051,73.812361,16.147245,70.010002,35.786166,38.46195,0,0,106.943173,95.667207,101.37651,89.389999,106.075236,108.126014,31.480467,34.48,69.565728,44.526897,84.860001,69.276026,55.18,42.917786,117.360001,68.055128,63.443622,103.780376,64.240646,81.605338,72.12889,89.432854,48.484969,112.529999,120.432815,49.139329,100.596095,16.751048,33.283693,179.601391,47.987158,37.182571,49.184231,78.898529,134.604256,33.720953,12.631872,40.161775,33.362155,34.560759,49.209999,48.100842,114.12752,25.730246,41.969286
1/7/15,42.754095,62.389546,84.945063,71.110001,33.901004,159.289228,12.117766,87.841338,56.778519,203.300003,38.968725,126.15633,110.674352,60.16,0,265.230011,187.929993,54.938292,279.238057,67.194027,0,46.589578,298.420013,42.01442,51.977051,57.134259,87.623638,52.56218,95.678925,119.983153,89.384098,49.503471,151.139821,51.879968,75.068178,50.936545,91.634285,56.390904,36.525311,22.61612,47.25828,62.785457,30.27731,57.380001,79.331359,59.509998,607.23999,96.753011,162.565162,49.797141,55.023382,65.312193,16.477636,37.739611,168.759711,0,37.542863,35.04591,139.002001,77.756357,148.880005,35.455801,27.273996,30.64633,122.173541,52.647767,130.473351,0,56.847534,0,43.180883,66.826767,28.855138,19.035248,28.103733,0,42.81467,76.668899,79.280878,138.550003,64.779999,43.7364,81.282334,34.009998,51.870385,114.550003,20.521012,33.176093,64.190002,54.355722,28.198585,17.736658,98.855634,694.26001,112.533996,103.776277,97.147807,48.071778,74.638186,25.774579,50.552873,61.23,100.77357,81.89488,33.318344,34.729199,40.636928,30.156537,52.650002,65.384082,53.54327,42.255128,16.382729,26.634038,58.826496,30.827818,62.072588,101.303833,21.517004,136.669408,75.053084,32.318159,134.210788,92.957226,24.81605,63.579227,56.806422,74.290001,81.103447,67.466165,45.760079,51.770609,55.804048,32.691898,51.900002,60.791308,32.209999,31.32,68.795431,70.830002,70.943616,66.328694,40.760536,69.142412,81.900167,65.394702,77.540429,113.679861,22.950001,69.979764,60.103788,23.118686,98.300069,63.544953,65,46.810001,0,56.048409,76.980003,27.233064,80.017778,82.33016,72.395199,79.540868,208.606774,61.14579,207.495134,72.393255,50.989342,33.600111,82.778334,41.266828,84.559998,84.718807,128.350006,76.150002,42.986945,168.55576,60.596431,18.128054,41.75,35.530066,0,29.997378,55.193507,55.993609,55.035087,42.279999,13.510399,104.93,51.686728,22.185895,5.653627,30.475498,41.137211,47.737598,129.752378,22.73952,28.446719,50.004079,32.788401,97.546975,7.83,96.702877,182.012003,27.593983,505.149994,501.102268,235.396711,38.021046,26.639447,61.835047,97.455571,65.248851,39.126313,51.973183,72.989998,38.196,72.422625,54.288084,67.149223,17.063138,100.217265,94.696897,24.748676,0,21.751736,0,140.158787,9.615248,88.507368,58.80026,33.851088,213.972492,144.635494,47.786833,18.706131,95.998617,86.912656,522.640015,35.260577,35.670173,41.689999,78.620355,99.703617,41.370994,42.132285,56.223469,21.770236,110.431241,62.366794,12.531584,0,107.760408,24.842589,38.106674,63.577059,56.834093,0,31.721598,79.289432,120.552576,112.540001,75.664961,51.359918,40.696884,45.414208,47.02,21.412418,65.668985,52.557358,41.975553,180.093316,39.513683,66.08445,71.123222,113.472434,77.747006,63.858133,96.910004,25.91701,41.96765,74.213441,54.192946,105.699564,21.311833,83.108514,26.801384,71.892133,88.160181,0,212.657914,96.039274,12.754346,71.236853,58.198708,48.011973,68.709999,40.838617,32.099998,43.802841,154.050003,72.569529,36.075192,112.867053,38.653332,91.768511,35.504362,42.828613,61.959191,42.555941,56.110001,46.800676,58.105785,19.129411,38.060501,46.742859,35.718011,23.610001,19.915359,14.512462,0,40.765657,46.381984,15.65158,13.825804,40.539569,70.452054,96.979639,61.715389,143.663808,24.921256,44.217248,18.648453,189.789993,70.965977,70.939872,39.327688,42.018901,25.139999,62.808419,0,117.395993,47.719858,43.834952,61.029583,13.460955,0,90.36835,42.44178,165.870788,29.697707,51.490098,75.425243,62.594512,65.096404,137.779256,22.164421,0,82.768099,173.075267,108.803344,32.593503,119.984467,0,1069.569946,47.134022,84.440952,25.501456,41.447177,80.118353,38.481321,186.165704,21.053918,119.5941,66.650002,27.190001,69.015712,64.339086,48.830708,103.208466,47.058912,68.800003,407.720001,9.399875,38.504531,30.083907,55.095188,101.117913,82.404603,149.515282,46.963154,0,84.92758,56.93,93.526716,57.268202,77.693169,70.283711,57.362875,41.36734,105.438877,259.595577,0,184.128904,69.184487,119.054129,95.905816,130.308798,45.877527,40.160957,24.24,30.881946,63.805962,90.815398,16.350674,39.482692,73.835567,72.844216,131.300003,91.821401,37.722717,19.291093,38.401666,77.469915,72.256128,60.366017,0,28.497768,50.98,42.779999,67.436708,50.028,41.287657,100.152992,100.307643,127.93231,101.229372,79.975854,0,0,51.661263,33.180759,76.204151,15.990286,70.839996,34.515768,38.932196,0,0,107.533962,96.643997,102.319899,88.580002,107.226166,111.357663,31.776912,35.380001,70.455511,44.181366,86.839996,70.306155,55.639999,42.640834,120.660004,67.534181,64.293646,105.974019,65.456647,83.770513,73.973392,90.347721,48.522797,115.93,121.030444,49.43177,102.106829,16.590435,33.385196,183.826295,48.676015,36.982945,49.791099,80.374605,138.55733,34.012134,12.793696,40.180818,33.381309,34.83335,48.59,49.694815,116.965922,25.975857,42.835645
1/8/15,43.632867,63.042056,86.240394,72.919998,34.724548,160.685446,12.303764,90.687913,57.333671,205.369995,40.136804,129.074105,112.194977,61.57,0,268.959991,183.800003,55.679366,287.197743,68.483817,0,47.374166,300.459991,42.162652,52.614387,57.627119,88.8657,52.330631,96.568061,122.115211,89.58817,50.726024,150.595389,52.890488,77.493851,51.835812,92.980705,58.575331,36.919471,23.338834,46.567895,63.723557,30.578533,58.799999,81.151231,59.860001,606,101.588218,164.075317,51.276645,55.569034,66.435723,16.818084,38.261224,173.146031,0,38.514933,35.630168,141.535635,78.989163,151.369995,35.989526,27.376601,31.182828,124.333826,53.544233,130.998956,0,58.267762,0,43.842361,69.827307,29.316896,19.338637,28.66998,0,43.680021,77.416513,81.726087,140.5,66.089996,44.382938,82.115431,34.75,52.485682,115.050003,21.01004,33.512424,65.599998,55.111028,28.935738,18.211481,101.117756,719.98999,114.353713,109.063032,99.574518,49.095781,75.868005,25.972846,51.313587,61.509998,101.903612,82.275136,33.496767,35.610887,41.128463,30.425791,53.880001,66.273727,54.707677,43.144301,16.568598,27.212554,60.293678,31.224957,62.461357,105.816052,22.211407,137.843664,76.237148,32.832507,136.924502,94.93401,25.383833,64.561409,57.703019,75.769997,82.177096,69.125407,46.94865,53.048774,57.784285,32.367732,51.5,61.770416,32.470001,31.43,68.051384,71.110001,71.778576,67.679815,41.774851,70.744167,82.276497,67.402393,77.852533,116.013291,23.58,72.144483,62.253673,23.741582,100.493661,63.897454,66.574997,48.130001,0,57.51725,78.220001,28.111862,80.491853,85.478537,75.295396,81.24217,211.098879,61.833457,208.830975,73.435375,51.074214,33.859499,86.436829,42.391581,86.410004,86.128922,129.649994,78.18,43.960269,172.497663,61.452918,18.537889,43.630001,35.851648,0,30.337155,55.855206,57.735546,56.39879,43.43,13.851752,104.010002,52.365669,22.680856,5.749451,30.832418,40.665454,47.737598,132.881032,23.013378,28.704372,50.819931,33.11775,97.755221,8.15,99.444152,184.917903,28.035409,506.910004,502.682285,240.637971,38.842129,27.146379,63.123673,98.834337,66.74499,39.550135,52.286906,74.93,37.685529,72.122913,55.511529,69.164663,17.471143,102.434501,96.422139,25.014843,0,21.981669,0,146.191169,9.835298,90.641699,59.991834,34.480743,216.662432,147.779131,49.426033,19.572861,98.439256,88.079074,533,35.87787,36.328227,43.189999,79.550372,100.487571,42.166591,43.229173,57.479859,22.402528,112.21538,63.500561,12.789278,0,110.036571,24.926928,39.00016,64.636674,57.028761,0,32.312198,78.952415,122.585603,115.57,77.6256,52.045231,41.840052,46.536406,47.240002,22.282205,67.224627,53.764574,43.133104,184.151388,40.145585,67.479784,73.969666,115.772812,77.364629,64.103918,100.160004,26.44126,42.953846,76.671683,55.10335,109.760035,22.16156,84.401223,26.864109,73.07259,88.4884,0,215.084043,97.902521,12.769953,72.944586,59.370048,48.743404,70,42.141376,33.669998,45.09144,155.990005,74.812064,36.531964,114.773692,39.236668,92.662485,36.03299,43.33369,62.920843,44.469493,56.650002,47.527997,59.836076,18.836801,38.846044,47.779999,36.548435,23.98,19.806315,14.971162,0,41.222949,47.452674,15.937438,14.130456,41.938153,70.771404,97.911772,62.675791,146.996512,25.472316,45.292267,19.349964,193.240005,71.592608,72.056507,39.758121,42.272084,25.459999,63.635461,0,121.106453,48.512129,44.518264,62.615267,13.644223,0,92.010729,43.509749,169.657014,30.303782,52.140915,76.56064,65.029951,65.208,141.255464,22.404736,0,84.361442,172.871976,111.699328,32.465578,121.96046,0,1082.849976,48.522247,85.40658,26.012242,41.456554,81.402273,38.81465,188.702062,21.703372,118.716852,67.690002,28.02,69.745838,66.036001,49.755231,105.156157,45.815431,69.029999,403.25,9.54273,38.857695,30.573951,56.580598,104.096444,83.307056,150.523988,47.586583,0,86.964691,58.59,96.102477,57.435463,78.634499,72.921283,58.398212,42.128885,106.381236,266.698918,0,183.864244,72.323027,119.638197,97.293126,133.27852,45.914011,41.224043,25.07,31.063927,64.949682,92.542841,16.424742,40.119822,74.816192,74.386911,133.270004,93.381661,38.372282,19.645059,39.095557,78.388206,72.594962,61.582344,0,29.089284,52.16,43.330002,70.932219,50.844242,43.150332,102.086704,102.390221,129.261952,101.190874,82.206754,0,0,52.457868,33.998215,79.321327,15.960857,73.260002,34.867571,40.362517,0,0,111.564702,101.257142,104.15951,90.470001,109.052424,112.501172,32.2933,36.689999,72.043729,46.712152,88.839996,69.965843,56.880001,43.554766,123.970001,68.471891,65.155986,106.33532,67.503093,85.538584,74.890821,91.282049,49.080748,118.089996,126.804361,50.526061,104.221857,16.92111,33.74507,188.568528,49.13202,37.3388,50.341944,82.469675,140.224286,34.406643,13.145904,41.07584,33.927287,35.096207,50.23,50.560506,118.207726,26.339361,43.495263
